metricsType,progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
metricsType=map,100.0,1710855470116,attempt_1710848715047_0051_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0051_01_000008,52.1,52.1,1710855522216,hdfs://master:9000/pagerank6442450944,application_1710848715047_0051,1710855519.9607558
metricsType=map,100.0,1710855470139,attempt_1710848715047_0051_m_000007_0,SUCCEEDED,worker6:8042,,container_1710848715047_0051_01_000009,51.748,51.748,1710855521887,hdfs://master:9000/pagerank7516192768,application_1710848715047_0051,1710855519.970283
metricsType=map,100.0,1710855470144,attempt_1710848715047_0051_m_000008_0,SUCCEEDED,worker5:8042,,container_1710848715047_0051_01_000011,50.213,50.213,1710855520357,hdfs://master:9000/pagerank8589934592,application_1710848715047_0051,1710855519.9797137
metricsType=map,100.0,1710855469215,attempt_1710848715047_0051_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0051_01_000003,37.401,37.401,1710855506616,hdfs://master:9000/pagerank9663676416,application_1710848715047_0051,1710855519.9891355
metricsType=map,15.370581,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,16.156,16.156,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855578.6933277
metricsType=map,15.63286,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,16.179,16.179,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855578.7075386
metricsType=map,14.835529,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,16.179,16.179,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855578.724756
metricsType=map,15.146637,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,15.32,15.32,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855578.7372887
metricsType=map,17.305916,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,16.207,16.207,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855578.7501457
metricsType=map,17.762865,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,15.327,15.327,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855578.76271
metricsType=map,14.753427,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,16.237,16.237,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855578.7753592
metricsType=map,14.959577,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,15.339,15.339,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855578.7880514
metricsType=map,13.988109,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,15.352,15.352,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855578.800467
metricsType=map,25.45901,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,16.276,16.276,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855578.8147373
metricsType=map,15.370581,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,19.323,19.323,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855581.8605103
metricsType=map,15.63286,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,19.348,19.348,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855581.8784316
metricsType=map,14.835529,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,19.35,19.35,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855581.8915408
metricsType=map,15.146637,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,18.487,18.487,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855581.904128
metricsType=map,17.305916,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,19.376,19.376,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855581.9192643
metricsType=map,17.762865,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,18.497,18.497,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855581.932245
metricsType=map,14.753427,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,19.407,19.407,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855581.9447372
metricsType=map,14.959577,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,18.508,18.508,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855581.9575732
metricsType=map,13.988109,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,18.521,18.521,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855581.9696581
metricsType=map,25.45901,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,19.444,19.444,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855581.98222
metricsType=map,24.113976,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,22.496,22.496,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855585.0339339
metricsType=map,24.16026,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,22.519,22.519,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855585.0490298
metricsType=map,23.000578,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,22.521,22.521,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855585.062485
metricsType=map,23.765728,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,21.659,21.659,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855585.0764675
metricsType=map,26.227036,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,22.547,22.547,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855585.090451
metricsType=map,27.083933,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,21.668,21.668,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855585.1030002
metricsType=map,22.23312,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,22.577,22.577,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855585.1157932
metricsType=map,23.196812,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,21.679,21.679,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855585.1281483
metricsType=map,21.663431,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,21.692,21.692,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855585.140866
metricsType=map,38.76437,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,22.617,22.617,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855585.1553214
metricsType=map,24.113976,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,25.668,25.668,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855588.2051396
metricsType=map,24.16026,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,25.694,25.694,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855588.2223098
metricsType=map,23.000578,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,25.695,25.695,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855588.2365851
metricsType=map,23.765728,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,24.835,24.835,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855588.2526124
metricsType=map,35.339706,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,25.725,25.725,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855588.2682464
metricsType=map,27.083933,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,24.848,24.848,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855588.2837899
metricsType=map,22.23312,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,25.758,25.758,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855588.2961862
metricsType=map,23.196812,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,24.859,24.859,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855588.3087142
metricsType=map,21.663431,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,24.873,24.873,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855588.321338
metricsType=map,52.219193,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,25.797,25.797,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855588.3356116
metricsType=map,33.410435,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,28.854,28.854,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855591.3918183
metricsType=map,32.7572,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,28.878,28.878,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855591.4068093
metricsType=map,31.184202,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,28.878,28.878,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855591.4188125
metricsType=map,32.44454,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,28.015,28.015,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855591.4337611
metricsType=map,35.339706,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,28.903,28.903,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855591.446471
metricsType=map,35.936882,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,28.024,28.024,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855591.4589565
metricsType=map,29.61911,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,28.933,28.933,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855591.4711385
metricsType=map,31.769058,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,28.034,28.034,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855591.4837685
metricsType=map,29.28276,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,28.048,28.048,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855591.4963768
metricsType=map,52.219193,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,28.97,28.97,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855591.5086815
metricsType=map,42.75853,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,32.034,32.034,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855594.5711877
metricsType=map,41.686153,1710855564988,attempt_1710848715047_0052_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000005,32.059,32.059,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0052,1710855594.5876245
metricsType=map,39.573994,1710855565001,attempt_1710848715047_0052_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000002,32.058,32.058,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0052,1710855594.5992222
metricsType=map,32.44454,1710855565877,attempt_1710848715047_0052_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0052_01_000008,31.196,31.196,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0052,1710855594.613165
metricsType=map,44.253357,1710855565003,attempt_1710848715047_0052_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0052_01_000007,32.082,32.082,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0052,1710855594.6252878
metricsType=map,35.936882,1710855565895,attempt_1710848715047_0052_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000009,31.203,31.203,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0052,1710855594.6377769
metricsType=map,37.398388,1710855564998,attempt_1710848715047_0052_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000004,32.113,32.113,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0052,1710855594.6505656
metricsType=map,31.769058,1710855565909,attempt_1710848715047_0052_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0052_01_000010,31.214,31.214,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0052,1710855594.6628547
metricsType=map,29.28276,1710855565908,attempt_1710848715047_0052_m_000008_0,RUNNING,worker3:8042,,container_1710848715047_0052_01_000011,31.227,31.227,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0052,1710855594.675053
metricsType=map,65.42693,1710855564998,attempt_1710848715047_0052_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0052_01_000006,32.149,32.149,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0052,1710855594.6869733
metricsType=map,42.75853,1710855564997,attempt_1710848715047_0052_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0052_01_000003,35.192,35.192,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0052,1710855597.7284892
